product_group,goc,pol_num,pre_ann,sum_assur,total_fund
ULRPOA_IDR,ULRPOA_AZID_AG_IDR_UL_2018_IF,894,12552630400,365646588000,15496665078.915971
ULRPOA_IDR,ULRPOA_AZID_AG_IDR_UL_2019_IF,4293,71666216521.6525828,1370300670514,70827943311.628162
ULRPOA_IDR,ULRPOA_AZID_AG_IDR_UL_2020_IF,2452,37891683728.50162988,633673970500,31740020722.603789
ULRPOA_IDR,ULRPOA_EAGLE_AG_IDR_UL_2018_IF,3292,60579012911.90601184,1365417726888,64211473101.735169
ULRPOA_IDR,ULRPOA_EAGLE_AG_IDR_UL_2019_IF,19974,449823657356.477294188,7217751038392.99999998,342160416081.133227
ULRPOA_IDR,ULRPOA_EAGLE_AG_IDR_UL_2020_IF,16628,341819439393.846544128,4501467402150,193298338350.432151
ULRPOA_IDR,ULRPOA_SPRING_AG_IDR_UL_2018_IF,3928,56327129545.54947108,1767412648928,72759162190.713109
ULRPOA_IDR,ULRPOA_SPRING_AG_IDR_UL_2019_IF,18075,323888458139.811380532,6254619218313,282070105010.60044
ULRPOA_IDR,ULRPOA_SPRING_AG_IDR_UL_2020_IF,11973,201740473213.963232596,3133425302501,134848036143.534125
ULRPOAA_IDR,ULRPOAA_AZID_AG_IDR_UL_2020_IF,1957,24784171927.141831468,429112950000,15136773242.889406
ULRPOAA_IDR,ULRPOAA_AZID_AG_IDR_UL_2021_IF,4749,60649206124.73103088,985075775317.00000003,27383870740.045603
ULRPOAA_IDR,ULRPOAA_AZID_AG_IDR_UL_2022_IF,3503,51816690340,852445495123.99999998,12749484232.333999
ULRPOAA_IDR,ULRPOAA_AZID_AG_IDR_UL_2023_IF,705,11058723004,144411400000,1642884517.373167
ULRPOAA_IDR,ULRPOAA_EAGLE_AG_IDR_UL_2020_IF,14834,298519924658.103623944,3844895254349.00000003,142630936221.823643
ULRPOAA_IDR,ULRPOAA_EAGLE_AG_IDR_UL_2021_IF,38880,758408964484.2837389,9483106368426.999999825,221020017683.905135
ULRPOAA_IDR,ULRPOAA_EAGLE_AG_IDR_UL_2022_IF,36737,739430100482.4321722424576,8791777137521.000000015,98468747629.475203
ULRPOAA_IDR,ULRPOAA_EAGLE_AG_IDR_UL_2023_IF,8528,164254256976,1764469352000,18196864965.968979
ULRPOAA_IDR,ULRPOAA_SPRING_AG_IDR_UL_2020_IF,9069,141025931388.16948742,2160550314446.999999993,75162265641.091936
ULRPOAA_IDR,ULRPOAA_SPRING_AG_IDR_UL_2021_IF,21873,332269809494.538886068,4796767605886,114865266434.120198
ULRPOAA_IDR,ULRPOAA_SPRING_AG_IDR_UL_2022_IF,16009,264958449182.80409692,3669475901310,44993030866.415094
ULRPOAA_IDR,ULRPOAA_SPRING_AG_IDR_UL_2023_IF,3157,55485184050,681497750000,6932359528.96832
ULSBA__IDR,ULSBA__AZID_AG_IDR_UL_2014_IF,72,132900000,3641500000,2617526264.836344
ULSBA__IDR,ULSBA__SPRING_AG_IDR_UL_2014_IF,73,163200000,7325000000,1708133104.28757
ULSBAR_IDR,ULSBAR_AZID_AG_IDR_UL_2014_IF,665,1431895560,32877500000,11119466717.653158
ULSBAR_IDR,ULSBAR_SPRING_AG_IDR_UL_2014_IF,150,260340000,11226000001,1461329401.767859
ULSDIP_USD,ULSDIP_SCB_NK_USD_UL_2014_IF,3,225000,450000,65829
ULSEXP_IDR,ULSEXP_SCB_NK_IDR_UL_2014_IF,63,339700000,20073000000,2479949930.248397
ULSFA__IDR,ULSFA__AZID_AG_IDR_UL_2014_IF,1188,6657943580,146100093700,44482511727.086736
ULSFA__IDR,ULSFA__SPRING_AG_IDR_UL_2014_IF,6,32749992,1150000000,401875469.299306
ULSMFP_IDR,ULSMFP_AZID_AG_IDR_UL_2014_IF,117,4989111652,10016375000,4840137182.019948
ULSMFP_IDR,ULSMFP_AZID_AG_IDR_UL_2015_IF,18,632000000,1408750000,619982551.476119
ULSMFP_IDR,ULSMFP_AZID_AG_IDR_UL_2016_IF,12,490000000,1190000000,228324214.333196
ULSMFP_IDR,ULSMFP_AZID_AG_IDR_UL_2017_IF,3,180000000,585000000,29833679.396335
ULSMFP_USD,ULSMFP_AZID_AG_USD_UL_2014_IF,22,302900,509875,221911.7782656
ULSMFP_USD,ULSMFP_AZID_AG_USD_UL_2015_IF,3,5200,6625,61496.3358384
ULSMFP_IDR,ULSMFP_EAGLE_AG_IDR_UL_2015_IF,1,20000000,25000000,18161004
ULSMFP_IDR,ULSMFP_EAGLE_AG_IDR_UL_2016_IF,17,1082750000,2138437500,637067972.661196
ULSMFP_IDR,ULSMFP_EAGLE_AG_IDR_UL_2017_IF,5,94500000,191250000,1749383367.399652
ULSMFP_USD,ULSMFP_EAGLE_AG_USD_UL_2015_IF,1,2500,3125,2728
ULSMFP_USD,ULSMFP_EAGLE_AG_USD_UL_2016_IF,1,1200,1500,9930.66164
ULSMFP_USD,ULSMFP_EAGLE_AG_USD_UL_2017_IF,1,3000,3750,2093
ULSMFP_IDR,ULSMFP_SPRING_AG_IDR_UL_2014_IF,33,1588590000,2180237500,1102558666.70474
ULSMFP_IDR,ULSMFP_SPRING_AG_IDR_UL_2015_IF,7,1340000000,1975000000,522631258
ULSMFP_IDR,ULSMFP_SPRING_AG_IDR_UL_2016_IF,3,424000000,530000000,832383174.518111
ULSMFP_IDR,ULSMFP_SPRING_AG_IDR_UL_2017_IF,2,220000000,275000000,41465986.195367
ULSMFP_USD,ULSMFP_SPRING_AG_USD_UL_2014_IF,10,323500,627375,407928.562542
ULSMFPA_USD,ULSMFPA_SPRING_AG_USD_UL_2021_IF,1,1200,1500,2632.0226104
ULSMP1_IDR,ULSMP1_PERMATA_NK_IDR_UL_2014_IF,156,2400000000,3000000000,25419394754.542468
ULSMP1_IDR,ULSMP1_PERMATA_NK_IDR_UL_2015_IF,3,45000000,56250000,947370831.332136
ULSMP2_IDR,ULSMP2_PERMATA_NK_IDR_UL_2014_IF,4,500000000,625000000,577093355.61796
ULSMP4_IDR,ULSMP4_AZID_AG_IDR_UL_2014_IF,39,780000000,975000000,1803535712.186591
ULSMP4_IDR,ULSMP4_AZID_AG_IDR_UL_2015_IF,1,20000000,25000000,24761031
ULSMP4_IDR,ULSMP4_AZID_AG_IDR_UL_2016_IF,2,40000000,50000000,38963917.158962
ULSMP4_IDR,ULSMP4_AZID_AG_IDR_UL_2017_IF,1,20000000,25000000,16259359
ULSMP4_IDR,ULSMP4_SPRING_AG_IDR_UL_2014_IF,6,120000000,150000000,4032334922.165952
ULSMP4_IDR,ULSMP4_SPRING_AG_IDR_UL_2017_IF,1,20000000,25000000,16550225
ULSMP5_IDR,ULSMP5_AZID_AG_IDR_UL_2014_IF,15,300000000,375000000,2334185363.65327
ULSMP5_IDR,ULSMP5_AZID_AG_IDR_UL_2016_IF,1,20000000,25000000,624623286.270782
ULSMP5_IDR,ULSMP5_SPRING_AG_IDR_UL_2014_IF,2,40000000,50000000,478138364.575095
ULSMP6_IDR,ULSMP6_AZID_AG_IDR_UL_2014_IF,11,220000000,275000000,3088868433.115289
ULSMP6_IDR,ULSMP6_SPRING_AG_IDR_UL_2014_IF,2,40000000,50000000,66998377.82279
ULSMPV_IDR,ULSMPV_BUMIPUTERA_NK_IDR_UL_2014_IF,3,18000000,550000000,92473567.415161
ULSNF2_IDR,ULSNF2_AZID_AG_IDR_UL_2014_IF,1072,5499099987.9988,157986500000,38345023248.418083
ULSNF2_USD,ULSNF2_AZID_AG_USD_UL_2014_IF,18,29121,538500,130616.563498
ULSNF2_IDR,ULSNF2_SPRING_AG_IDR_UL_2014_IF,1527,8686247603.999199999996,435320000000,71205338541.187002
ULSNF2_USD,ULSNF2_SPRING_AG_USD_UL_2014_IF,10,24640,500000,526561.9464236
ULSNFA_IDR,ULSNFA_AZID_AG_IDR_UL_2014_IF,3598,17409236677.96,443388550000,136405342812.094549
ULSNFA_USD,ULSNFA_AZID_AG_USD_UL_2014_IF,56,124350,1815500,912039.535684
ULSNFA_IDR,ULSNFA_EAGLE_AG_IDR_UL_2014_IF,1,12000000,1000000000,154944324.419205
ULSNFA_IDR,ULSNFA_SPRING_AG_IDR_UL_2014_IF,912,5765352763.958400000004,298826800000,46079660276.376645
ULSNFA_USD,ULSNFA_SPRING_AG_USD_UL_2014_IF,6,9100,370000,128010.02185
ULSNFR_IDR,ULSNFR_AZID_AG_IDR_UL_2014_IF,4686,24410729409.84,827573000000,152148068160.142742
ULSNFR_IDR,ULSNFR_AZID_AG_IDR_UL_2015_IF,13,69600000,1947500000,423405156.924411
ULSNFR_IDR,ULSNFR_AZID_AG_IDR_UL_2016_IF,7,26400000,1315000000,151336421.730347
ULSNFR_IDR,ULSNFR_AZID_AG_IDR_UL_2017_IF,10,43800000,1220000000,68392666.509744
ULSNFR_IDR,ULSNFR_AZID_AG_IDR_UL_2018_IF,29,159800000,5175000000,297235022.102326
ULSNFR_IDR,ULSNFR_AZID_AG_IDR_UL_2019_IF,29,156200000,4850000000,209306273.948646
ULSNFR_IDR,ULSNFR_AZID_AG_IDR_UL_2020_IF,9,43200000,1125000000,51526646
ULSNFR_USD,ULSNFR_AZID_AG_USD_UL_2014_IF,74,182677,4048500,1542672.3081304
ULSNFR_USD,ULSNFR_AZID_AG_USD_UL_2015_IF,3,3600,150000,12841.229376
ULSNFR_USD,ULSNFR_AZID_AG_USD_UL_2018_IF,3,11250,450000,182637.0247452
ULSNFR_IDR,ULSNFR_EAGLE_AG_IDR_UL_2014_IF,1,7200000,200000000,177683488.644123
ULSNFR_IDR,ULSNFR_EAGLE_AG_IDR_UL_2015_IF,3,34600000,1170000000,62908583.142905
ULSNFR_IDR,ULSNFR_EAGLE_AG_IDR_UL_2016_IF,24,174000004,9599000000,449218290.309023
ULSNFR_IDR,ULSNFR_EAGLE_AG_IDR_UL_2017_IF,13,73200000,3100000000,124409087.727613
ULSNFR_IDR,ULSNFR_EAGLE_AG_IDR_UL_2018_IF,3,17200000,865000000,75461727.828275
ULSNFR_IDR,ULSNFR_EAGLE_AG_IDR_UL_2019_IF,14,154100000,2587000000,247011289.93405
ULSNFR_IDR,ULSNFR_EAGLE_AG_IDR_UL_2020_IF,32,218300000,5140000000,632278660.656195
ULSNFR_USD,ULSNFR_EAGLE_AG_USD_UL_2015_IF,1,7000,40000,18674.723274
ULSNFR_USD,ULSNFR_EAGLE_AG_USD_UL_2016_IF,6,34625,1595000,53659.5441448
ULSNFR_USD,ULSNFR_EAGLE_AG_USD_UL_2017_IF,7,41200,1520000,586469.0387
ULSNFR_USD,ULSNFR_EAGLE_AG_USD_UL_2018_IF,6,13440,325000,83275.2453916
ULSNFR_USD,ULSNFR_EAGLE_AG_USD_UL_2019_IF,5,14115,405000,107550.4243064
ULSNFR_USD,ULSNFR_EAGLE_AG_USD_UL_2020_IF,1,5160,80000,3403.0491132
ULSNFR_IDR,ULSNFR_SPRING_AG_IDR_UL_2014_IF,7019,38123701516,1720942096000,252595177601.391694
ULSNFR_IDR,ULSNFR_SPRING_AG_IDR_UL_2015_IF,9,42280000,1782000000,204046597.817649
ULSNFR_IDR,ULSNFR_SPRING_AG_IDR_UL_2016_IF,40,121200000,4929500000,303415970.789394
ULSNFR_IDR,ULSNFR_SPRING_AG_IDR_UL_2017_IF,12,68400000,2629000000,143897400.551649
ULSNFR_IDR,ULSNFR_SPRING_AG_IDR_UL_2018_IF,7,52600000,1104000000,69340483.382859
ULSNFR_IDR,ULSNFR_SPRING_AG_IDR_UL_2019_IF,32,121200000,3015000000,305521200.898925
ULSNFR_IDR,ULSNFR_SPRING_AG_IDR_UL_2020_IF,5,24600000,1395000000,35766759.77724
ULSNFR_USD,ULSNFR_SPRING_AG_USD_UL_2014_IF,69,236766,6304000,908283.628414
ULSNFR_USD,ULSNFR_SPRING_AG_USD_UL_2015_IF,4,12100,600000,62231.9859136
ULSNFR_USD,ULSNFR_SPRING_AG_USD_UL_2016_IF,3,13932,330000,41160.686854
ULSNFR_USD,ULSNFR_SPRING_AG_USD_UL_2017_IF,4,9520,300000,72986.8180324
ULSNFR_USD,ULSNFR_SPRING_AG_USD_UL_2018_IF,10,28600,549400,37996.04017
ULSNFR_USD,ULSNFR_SPRING_AG_USD_UL_2019_IF,6,24884,1075120,83354.4614592
ULSNFR_USD,ULSNFR_SPRING_AG_USD_UL_2020_IF,1,1000,50000,20861.334964
ULSNFRA_IDR,ULSNFRA_AZID_AG_IDR_UL_2020_IF,11,171000000,3430000000,2210891958.479423
ULSNFRA_IDR,ULSNFRA_AZID_AG_IDR_UL_2021_IF,7,19600000,634000000,36142903.533985
ULSNFRA_IDR,ULSNFRA_AZID_AG_IDR_UL_2022_IF,13,77600000,2250000000,34938677
ULSNFRA_IDR,ULSNFRA_AZID_AG_IDR_UL_2023_IF,7,46200000,860000000,10629793
ULSNFRA_USD,ULSNFRA_AZID_AG_USD_UL_2020_IF,3,1500,15000,3411
ULSNFRA_USD,ULSNFRA_AZID_AG_USD_UL_2021_IF,3,10200,307000,9551.8171208
ULSNFRA_USD,ULSNFRA_AZID_AG_USD_UL_2023_IF,1,3600,90000,1746
ULSNFRA_IDR,ULSNFRA_EAGLE_AG_IDR_UL_2020_IF,69,819220000,12987200000,2189760040.656805
ULSNFRA_IDR,ULSNFRA_EAGLE_AG_IDR_UL_2021_IF,126,1517498000,26268000000,4634468500.970643
ULSNFRA_IDR,ULSNFRA_EAGLE_AG_IDR_UL_2022_IF,213,2052443996,39029080000,2711310486.834579
ULSNFRA_IDR,ULSNFRA_EAGLE_AG_IDR_UL_2023_IF,23,233600000,3676000000,313474182.009411
ULSNFRA_USD,ULSNFRA_EAGLE_AG_USD_UL_2020_IF,1,3132,50000,2291.5696584
ULSNFRA_USD,ULSNFRA_EAGLE_AG_USD_UL_2021_IF,6,20900,245000,142184.8414568
ULSNFRA_USD,ULSNFRA_EAGLE_AG_USD_UL_2022_IF,6,14132,1150000,22326.4978056
ULSNFRA_IDR,ULSNFRA_SPRING_AG_IDR_UL_2020_IF,4,15600000,550000000,25556419.649876
ULSNFRA_IDR,ULSNFRA_SPRING_AG_IDR_UL_2021_IF,7,27600000,1017600000,29729309.51406
ULSNFRA_IDR,ULSNFRA_SPRING_AG_IDR_UL_2022_IF,11,95700000,2680000000,67189186.562803
ULSNFRA_IDR,ULSNFRA_SPRING_AG_IDR_UL_2023_IF,4,13800000,400000000,7007556.66841
ULSNFRA_USD,ULSNFRA_SPRING_AG_USD_UL_2020_IF,3,3200,168500,30769.9940352
ULSNFRA_USD,ULSNFRA_SPRING_AG_USD_UL_2021_IF,1,1200,80000,1513
ULSNFRA_USD,ULSNFRA_SPRING_AG_USD_UL_2023_IF,2,12000,230000,4553.2487108
ULSNW__IDR,ULSNW__HSBC_KT_IDR_UL_2014_IF,1210,72704441157,759110000000,166176128564.497866
ULSNW__USD,ULSNW__HSBC_KT_USD_UL_2014_IF,45,282000,2745500,1044227.43692534715072
ULSNWK_IDR,ULSNWK_HSBC_KT_IDR_UL_2014_IF,606,39321749948,569666000000,91579232896.682727
ULSNWK_IDR,ULSNWK_HSBC_KT_IDR_UL_2015_IF,404,39009399992,676497000001,72338562004.154849
ULSNWK_IDR,ULSNWK_HSBC_KT_IDR_UL_2016_IF,46,2509000000,50945000000,5054975361.950374
ULSNWK_IDR,ULSNWK_HSBC_KT_IDR_UL_2017_IF,2,100000000,750000000,275125373
ULSNWK_USD,ULSNWK_HSBC_KT_USD_UL_2014_IF,96,685000,7751250,1621159.3679520071276
ULSNWK_USD,ULSNWK_HSBC_KT_USD_UL_2015_IF,54,714000,9084375,1762688.19005602978012
ULSPN1_IDR,ULSPN1_NISP_NK_IDR_UL_2014_IF,42,42240000,1056000000,913848887.006247
ULSPN2_IDR,ULSPN2_NISP_NK_IDR_UL_2014_IF,16,14640000,366000000,906301443.941144
ULSPO1_IDR,ULSPO1_AZID_AG_IDR_UL_2014_IF,3017,16132280792,596062690000,70563337127.216738
ULSPO1_IDR,ULSPO1_AZID_AG_IDR_UL_2015_IF,567,3313135996,127728600000,10013288940.20958
ULSPO1_IDR,ULSPO1_AZID_AG_IDR_UL_2016_IF,463,2718028000,106845700000,8581247019.731341
ULSPO1_IDR,ULSPO1_AZID_AG_IDR_UL_2017_IF,483,3208484000,114498000000,7746293458.547701
ULSPO1_IDR,ULSPO1_AZID_AG_IDR_UL_2018_IF,340,2144430000,77116500000,4920478270.050265
ULSPO1_IDR,ULSPO1_AZID_AG_IDR_UL_2019_IF,29,142800000,3846000000,256100646.159672
ULSPO1_IDR,ULSPO1_EAGLE_AG_IDR_UL_2015_IF,163,1566289000,38297325000,2902428707.993112
ULSPO1_IDR,ULSPO1_EAGLE_AG_IDR_UL_2016_IF,1374,11238267419.62624372,354937440000,24727192824.505483
ULSPO1_IDR,ULSPO1_EAGLE_AG_IDR_UL_2017_IF,1704,14546396592,429311115000,28006677500.30806
ULSPO1_IDR,ULSPO1_EAGLE_AG_IDR_UL_2018_IF,1457,12998530738.256294264,373376660500,18558275111.609154
ULSPO1_IDR,ULSPO1_EAGLE_AG_IDR_UL_2019_IF,95,814096000,25307000000,967295178.978013
ULSPO1_IDR,ULSPO1_SPRING_AG_IDR_UL_2014_IF,6980,41750939004,1959319185000,168737854946.436952
ULSPO1_IDR,ULSPO1_SPRING_AG_IDR_UL_2015_IF,2020,12654790956,623572867500,40293900667.980439
ULSPO1_IDR,ULSPO1_SPRING_AG_IDR_UL_2016_IF,1944,13137189232,589580177503,35868996993.753758
ULSPO1_IDR,ULSPO1_SPRING_AG_IDR_UL_2017_IF,1985,13816595480,581761627001,31999087664.417009
ULSPO1_IDR,ULSPO1_SPRING_AG_IDR_UL_2018_IF,1425,9923039039.718526216,402940930000,19519617587.19215
ULSPO1_IDR,ULSPO1_SPRING_AG_IDR_UL_2019_IF,85,656284000,25157900000,1755015013.378776
ULSPO2_IDR,ULSPO2_AZID_AG_IDR_UL_2014_IF,2799,18451564158,729581700000,64059155131.079636
ULSPO2_IDR,ULSPO2_AZID_AG_IDR_UL_2015_IF,632,4569563596,194508600000,11709484458.463202
ULSPO2_IDR,ULSPO2_AZID_AG_IDR_UL_2016_IF,470,3352811864,142072000000,7449271116.862056
ULSPO2_IDR,ULSPO2_AZID_AG_IDR_UL_2017_IF,512,3696707504,154513040000,7468133986.880247
ULSPO2_IDR,ULSPO2_AZID_AG_IDR_UL_2018_IF,340,3102528952,106686410000,4947712827.783144
ULSPO2_IDR,ULSPO2_AZID_AG_IDR_UL_2019_IF,30,259650000,7636000000,443287564.718202
ULSPO2_IDR,ULSPO2_EAGLE_AG_IDR_UL_2014_IF,1,3600000,100000000,14683834
ULSPO2_IDR,ULSPO2_EAGLE_AG_IDR_UL_2015_IF,118,1353672000,44163800000,2135500988.899876
ULSPO2_IDR,ULSPO2_EAGLE_AG_IDR_UL_2016_IF,1092,12137597916,404045400000,22593728366.482842
ULSPO2_IDR,ULSPO2_EAGLE_AG_IDR_UL_2017_IF,1519,17011155730.742850204,525700560000,26625320153.924358
ULSPO2_IDR,ULSPO2_EAGLE_AG_IDR_UL_2018_IF,1537,16646863821.00968916,470141870000,22467843783.818788
ULSPO2_IDR,ULSPO2_EAGLE_AG_IDR_UL_2019_IF,76,724092000,18459800000,754472069.532976
ULSPO2_IDR,ULSPO2_SPRING_AG_IDR_UL_2014_IF,9998,67558619655.00843992,3772529130002,202854369193.399378
ULSPO2_IDR,ULSPO2_SPRING_AG_IDR_UL_2015_IF,2317,16753383446.70275876,935486020000,41350627166.095626
ULSPO2_IDR,ULSPO2_SPRING_AG_IDR_UL_2016_IF,2095,16206029627.32953228,866110170000,34159087507.950771
ULSPO2_IDR,ULSPO2_SPRING_AG_IDR_UL_2017_IF,2264,18437544095.80145176,902553360001,33636495208.97199
ULSPO2_IDR,ULSPO2_SPRING_AG_IDR_UL_2018_IF,1564,13762865300,634996360000,21289862110.770121
ULSPO2_IDR,ULSPO2_SPRING_AG_IDR_UL_2019_IF,93,751052000,32318000000,943747602.579115
ULSPO3_IDR,ULSPO3_AZID_AG_IDR_UL_2014_IF,2080,13527674984,588786000000,43567497483.226511
ULSPO3_IDR,ULSPO3_AZID_AG_IDR_UL_2015_IF,387,2836894900,126986000000,6528125194.696428
ULSPO3_IDR,ULSPO3_AZID_AG_IDR_UL_2016_IF,283,2117212368,105148000000,4049633165.974916
ULSPO3_IDR,ULSPO3_AZID_AG_IDR_UL_2017_IF,297,2607084296,100211000000,5311105339.160239
ULSPO3_IDR,ULSPO3_AZID_AG_IDR_UL_2018_IF,228,2280407416,80100000000,4309554799.683535
ULSPO3_IDR,ULSPO3_AZID_AG_IDR_UL_2019_IF,13,119200000,3840000000,267821952.902688
ULSPO3_IDR,ULSPO3_EAGLE_AG_IDR_UL_2015_IF,119,1445178000,52138500000,2862809664.873756
ULSPO3_IDR,ULSPO3_EAGLE_AG_IDR_UL_2016_IF,943,11824575769.55606388,437508650003,19136789618.693639
ULSPO3_IDR,ULSPO3_EAGLE_AG_IDR_UL_2017_IF,1152,14769278156.76678532,518528640000,22260105846.534269
ULSPO3_IDR,ULSPO3_EAGLE_AG_IDR_UL_2018_IF,1117,13624022658.322487808,439733960000,16729316128.146301
ULSPO3_IDR,ULSPO3_EAGLE_AG_IDR_UL_2019_IF,55,593276000,17988000000,646151663.887878
ULSPO3_IDR,ULSPO3_SPRING_AG_IDR_UL_2014_IF,7939,61463812192,3313000914000,164782626993.678216
ULSPO3_IDR,ULSPO3_SPRING_AG_IDR_UL_2015_IF,1914,16879480986.99835628,896632720000,38343492356.220538
ULSPO3_IDR,ULSPO3_SPRING_AG_IDR_UL_2016_IF,1721,15986400482.28061776,862811105000,33415530963.147477
ULSPO3_IDR,ULSPO3_SPRING_AG_IDR_UL_2017_IF,1736,16723108602.3917634,793382700050,29314629805.300739
ULSPO3_IDR,ULSPO3_SPRING_AG_IDR_UL_2018_IF,1188,11291481984,535601360000,16735587238.563473
ULSPO3_IDR,ULSPO3_SPRING_AG_IDR_UL_2019_IF,52,542328000,24080000000,674248886.217497
ULSPO4_IDR,ULSPO4_AZID_AG_IDR_UL_2014_IF,2518,19673251785.65456924,837320471684,62635905453.657239
ULSPO4_IDR,ULSPO4_AZID_AG_IDR_UL_2015_IF,500,4947522780,190202000000,12406220333.473785
ULSPO4_IDR,ULSPO4_AZID_AG_IDR_UL_2016_IF,389,3739315996,158799950000,8557858497.042237
ULSPO4_IDR,ULSPO4_AZID_AG_IDR_UL_2017_IF,423,3969694408,154580450000,8190369984.175988
ULSPO4_IDR,ULSPO4_AZID_AG_IDR_UL_2018_IF,243,2521472000,88523040000,4358785358.089905
ULSPO4_IDR,ULSPO4_AZID_AG_IDR_UL_2019_IF,20,148852000,3800000000,314303302.633081
ULSPO4_IDR,ULSPO4_EAGLE_AG_IDR_UL_2014_IF,2,55200000,2000000000,8606658.874309
ULSPO4_IDR,ULSPO4_EAGLE_AG_IDR_UL_2015_IF,120,2154666000,63650600000,3016807131.100994
ULSPO4_IDR,ULSPO4_EAGLE_AG_IDR_UL_2016_IF,1110,16097904483.69689952,633876990000,27626543816.374929
ULSPO4_IDR,ULSPO4_EAGLE_AG_IDR_UL_2017_IF,1438,19644544488.59327284,705212397000,27488218261.336707
ULSPO4_IDR,ULSPO4_EAGLE_AG_IDR_UL_2018_IF,1313,17210192067.76025888,570423540000,21609041900.39242
ULSPO4_IDR,ULSPO4_EAGLE_AG_IDR_UL_2019_IF,80,893444000,24219000000,790893572.561405
ULSPO4_IDR,ULSPO4_SPRING_AG_IDR_UL_2014_IF,8160,75296798840,3595662310910,192246585374.869532
ULSPO4_IDR,ULSPO4_SPRING_AG_IDR_UL_2015_IF,2113,21703150364.72737432,1051528250000,49655038141.273295
ULSPO4_IDR,ULSPO4_SPRING_AG_IDR_UL_2016_IF,2116,22541013609.26731508,1091252260000,44392403602.664695
ULSPO4_IDR,ULSPO4_SPRING_AG_IDR_UL_2017_IF,2101,22841034274.53562776,1032173820000,39989371292.857977
ULSPO4_IDR,ULSPO4_SPRING_AG_IDR_UL_2018_IF,1477,16085691536.0638226,681355130000,24616900559.378318
ULSPO4_IDR,ULSPO4_SPRING_AG_IDR_UL_2019_IF,68,557304000,23675000000,682083230.07494
ULSPO4A_IDR,ULSPO4A_SPRING_AG_IDR_UL_2022_IF,1,11700000,20000000,286770
ULSPO5_IDR,ULSPO5_AZID_AG_IDR_UL_2014_IF,2725,24560013670,869187200000,67420868781.631085
ULSPO5_IDR,ULSPO5_AZID_AG_IDR_UL_2015_IF,457,5019800000,165168000000,11246788608.458165
ULSPO5_IDR,ULSPO5_AZID_AG_IDR_UL_2016_IF,403,4414867372,161761500000,8330609924.188371
ULSPO5_IDR,ULSPO5_AZID_AG_IDR_UL_2017_IF,408,4981132004,168809500000,8757215843.439363
ULSPO5_IDR,ULSPO5_AZID_AG_IDR_UL_2018_IF,336,4558424216,155777280000,8033926961.904376
ULSPO5_IDR,ULSPO5_AZID_AG_IDR_UL_2019_IF,17,177360000,3815000000,254645185.877691
ULSPO5_IDR,ULSPO5_EAGLE_AG_IDR_UL_2014_IF,3,70883987.0160828,1735000000,80736977.857324
ULSPO5_IDR,ULSPO5_EAGLE_AG_IDR_UL_2015_IF,107,1988682000,56385000000,3596136743.642089
ULSPO5_IDR,ULSPO5_EAGLE_AG_IDR_UL_2016_IF,1033,17775525012,599281600000,26558385120.181232
ULSPO5_IDR,ULSPO5_EAGLE_AG_IDR_UL_2017_IF,1387,23917110050.45227028,718838525000,33607321567.921497
ULSPO5_IDR,ULSPO5_EAGLE_AG_IDR_UL_2018_IF,1282,19897677990.20444664,614416140000,24770560070.342187
ULSPO5_IDR,ULSPO5_EAGLE_AG_IDR_UL_2019_IF,81,1236054324,47781400000,1702422938.863449
ULSPO5_IDR,ULSPO5_SPRING_AG_IDR_UL_2014_IF,7083,84258514500,3168835604002,203303193278.336158
ULSPO5_IDR,ULSPO5_SPRING_AG_IDR_UL_2015_IF,1872,24345892080,963632800000,49110827676.495609
ULSPO5_IDR,ULSPO5_SPRING_AG_IDR_UL_2016_IF,1890,24109092559.54654468,972820120000,46741112864.013689
ULSPO5_IDR,ULSPO5_SPRING_AG_IDR_UL_2017_IF,2000,26471032708,914131540001,45006512510.319612
ULSPO5_IDR,ULSPO5_SPRING_AG_IDR_UL_2018_IF,1403,18001521984,625388000000,25707382976.38689
ULSPO5_IDR,ULSPO5_SPRING_AG_IDR_UL_2019_IF,61,675016000,18870000000,860670378.590107
ULSPO6_IDR,ULSPO6_AZID_AG_IDR_UL_2014_IF,4513,60923709096.07126492,1609496500022,124569395495.865645
ULSPO6_IDR,ULSPO6_AZID_AG_IDR_UL_2015_IF,864,10922753992,264996750000,22221421273.599467
ULSPO6_IDR,ULSPO6_AZID_AG_IDR_UL_2016_IF,775,10847647984,300076550000,21005533488.721189
ULSPO6_IDR,ULSPO6_AZID_AG_IDR_UL_2017_IF,781,11562487616.93677484,298615500000,20117930377.172967
ULSPO6_IDR,ULSPO6_AZID_AG_IDR_UL_2018_IF,573,7640961444,165746499870,12217593585.408015
ULSPO6_IDR,ULSPO6_AZID_AG_IDR_UL_2019_IF,41,377420000,8688000000,736497440.475453
ULSPO6_IDR,ULSPO6_EAGLE_AG_IDR_UL_2014_IF,1,6000000,200000000,25510090.97894
ULSPO6_IDR,ULSPO6_EAGLE_AG_IDR_UL_2015_IF,159,3822876000,69457200000,6211831096.345129
ULSPO6_IDR,ULSPO6_EAGLE_AG_IDR_UL_2016_IF,1488,29598957489.29436232,713035640006,45128575793.115456
ULSPO6_IDR,ULSPO6_EAGLE_AG_IDR_UL_2017_IF,1883,38487508019.99875392,829433686226,50784118403.057579
